,dt,dataset,data_directory,clean_file,lat,lon,rad,N,sample_freq,burn_unit,geometry,max_FRP_index,max_FRP_datetime,max_FRP,mean_FRP,var_FRP,MW_FRE,LW_FRE,processed_file,fire_duration,pstart_ind,pend_ind,fire_start,fire_end,over_1000FRP_duration
10,2023-03-19 14:20:16+00:00,DATALOG_666_2023-03-19T14:20:16+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_666_2023-03-19T14:20:16+00:00.csv,30.557858,-86.75061,666,18261,1.0,unknown,POINT (523917.45632715477 3380629.633708932),7130,2023-03-19 16:19:06+00:00,6948.606120737965,3296.5977181771327,2387437.030401391,1459571.1833379497,1453136.260727444,Processed/DATALOG_666_2023-03-19T14:20:16+00:00,6.233333333333333,6946,7320,2023-03-19 16:16:02+00:00,2023-03-19 16:22:16+00:00,9.016666666666667
11,2023-03-19 13:03:24+00:00,DATALOG_07_2023-03-19T13:03:24+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_07_2023-03-19T13:03:24+00:00.csv,30.561925,-86.738065,07,9,1.0,unknown,POINT (525119.526259476 3381083.0605319315),0,2023-03-19 13:03:24+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_07_2023-03-19T13:03:24+00:00,0.0,0,0,2023-03-19 13:03:24+00:00,2023-03-19 13:03:24+00:00,0.0
12,2023-03-19 14:07:23+00:00,DATALOG_07_2023-03-19T14:07:23+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_07_2023-03-19T14:07:23+00:00.csv,30.553752,-86.742097,07,6,1.0,unknown,POINT (524734.9295208851 3380176.452299024),0,2023-03-19 14:07:23+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_07_2023-03-19T14:07:23+00:00,0.0,0,0,2023-03-19 14:07:23+00:00,2023-03-19 14:07:23+00:00,0.0
13,2023-03-19 14:07:39+00:00,DATALOG_07_2023-03-19T14:07:39+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_07_2023-03-19T14:07:39+00:00.csv,30.55375,-86.7421,07,1,1.0,unknown,POINT (524734.6423034503 3380176.230004593),0,2023-03-19 14:07:39+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_07_2023-03-19T14:07:39+00:00,0.0,0,0,2023-03-19 14:07:39+00:00,2023-03-19 14:07:39+00:00,0.0
14,2023-03-19 14:07:50+00:00,DATALOG_07_2023-03-19T14:07:50+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_07_2023-03-19T14:07:50+00:00.csv,30.553755,-86.742105,07,52,1.0,unknown,POINT (524734.1614946347 3380176.7829974703),29,2023-03-19 14:08:19+00:00,1324.2059510427027,1303.5454624482238,0.0,2648.4119020854055,2607.0909248964476,Processed/DATALOG_07_2023-03-19T14:07:50+00:00,0.05,30,33,2023-03-19 14:08:20+00:00,2023-03-19 14:08:23+00:00,0.06666666666666667
15,2023-03-19 14:09:59+00:00,DATALOG_07_2023-03-19T14:09:59+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_07_2023-03-19T14:09:59+00:00.csv,30.553775,-86.742087,07,1,1.0,unknown,POINT (524735.8827703624 3380179.003308323),0,2023-03-19 14:09:59+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_07_2023-03-19T14:09:59+00:00,0.0,0,0,2023-03-19 14:09:59+00:00,2023-03-19 14:09:59+00:00,0.0
16,2023-03-19 14:10:08+00:00,DATALOG_07_2023-03-19T14:10:08+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_07_2023-03-19T14:10:08+00:00.csv,30.553775,-86.742088,07,29288,1.0,unknown,POINT (524735.7868621909 3380179.0030888566),0,2023-03-19 14:10:08+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_07_2023-03-19T14:10:08+00:00,0.0,0,0,2023-03-19 14:10:08+00:00,2023-03-19 14:10:08+00:00,0.0
17,2023-03-19 13:55:00+00:00,DATALOG_23_2023-03-19T13:55:00+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_23_2023-03-19T13:55:00+00:00.csv,30.555437,-86.734025,23,19786,1.0,unknown,POINT (525508.6599215614 3380364.9799518757),19725,2023-03-19 19:23:45+00:00,1134.6339516134597,1073.0728065453936,4183.041714918404,79837.44533945223,84569.76595075223,Processed/DATALOG_23_2023-03-19T13:55:00+00:00,5.183333333333334,19413,19724,2023-03-19 19:18:33+00:00,2023-03-19 19:23:44+00:00,0.05
18,2023-03-19 13:20:09+00:00,DATALOG_21_2023-03-19T13:20:09+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_21_2023-03-19T13:20:09+00:00.csv,30.550467,-86.747457,21,18700,1.0,unknown,POINT (524221.6772980499 3379811.2511659637),9926,2023-03-19 16:05:35+00:00,33005.59249051829,7794.6506998681325,81143981.12820739,2190238.3508091304,2163441.552641373,Processed/DATALOG_21_2023-03-19T13:20:09+00:00,2.7333333333333334,9904,10068,2023-03-19 16:05:13+00:00,2023-03-19 16:07:57+00:00,4.7
19,2023-03-19 13:34:23+00:00,DATALOG_08_2023-03-19T13:34:23+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_08_2023-03-19T13:34:23+00:00.csv,30.547043,-86.748737,08,20270,1.0,unknown,POINT (524099.7564658298 3379431.536266612),9390,2023-03-19 16:10:53+00:00,25439.46196855716,5539.5614253704,43644120.40232033,1704214.9673852797,1689593.087303761,Processed/DATALOG_08_2023-03-19T13:34:23+00:00,3.75,9374,9599,2023-03-19 16:10:37+00:00,2023-03-19 16:14:22+00:00,5.3
20,2023-03-19 14:42:54+00:00,DATALOG_26_2023-03-19T14:42:54+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_26_2023-03-19T14:42:54+00:00.csv,30.563538,-86.74889,26,18507,1.0,unknown,POINT (524081.00876858906 3381259.4469193625),6835,2023-03-19 16:36:49+00:00,25334.311448777007,5673.010040314385,45631646.89751452,1751514.3358212104,1735160.602317811,Processed/DATALOG_26_2023-03-19T14:42:54+00:00,3.066666666666667,6806,6990,2023-03-19 16:36:20+00:00,2023-03-19 16:39:24+00:00,5.416666666666667
21,2023-03-19 14:28:32+00:00,DATALOG_19_2023-03-19T14:28:32+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_19_2023-03-19T14:28:32+00:00.csv,30.557957,-86.748405,19,17317,1.0,unknown,POINT (524128.9004394797 3380641.074736573),9188,2023-03-19 17:01:40+00:00,11617.554514841544,3746.3852577853418,6127179.069225598,979103.5685399302,971834.7236948106,Processed/DATALOG_19_2023-03-19T14:28:32+00:00,3.2666666666666666,9161,9357,2023-03-19 17:01:13+00:00,2023-03-19 17:04:29+00:00,4.25
22,2023-03-19 12:50:26+00:00,DATALOG_05_2023-03-19T12:50:26+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_05_2023-03-19T12:50:26+00:00.csv,30.562813,-86.741613,05,25333,1.0,unknown,POINT (524779.0468191537 3381180.6814938276),10705,2023-03-19 15:48:51+00:00,16210.482278843478,5205.47345735339,22993009.20046552,1102674.1663486836,1092499.3829149515,Processed/DATALOG_05_2023-03-19T12:50:26+00:00,2.1666666666666665,10665,10795,2023-03-19 15:48:11+00:00,2023-03-19 15:50:21+00:00,3.5166666666666666
23,2023-03-19 13:44:54+00:00,DATALOG_09_2023-03-19T13:44:54+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_09_2023-03-19T13:44:54+00:00.csv,30.546173,-86.752273,09,20370,1.0,unknown,POINT (523760.81373816775 3379334.374115559),11253,2023-03-19 16:52:27+00:00,9140.96976786573,3264.4720874365184,4346016.760184516,2009165.88495593,1990462.2770127947,Processed/DATALOG_09_2023-03-19T13:44:54+00:00,8.15,10882,11371,2023-03-19 16:46:16+00:00,2023-03-19 16:54:25+00:00,10.116666666666667
24,2023-03-19 13:12:57+00:00,DATALOG_2_2023-03-19T13:12:57+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_2_2023-03-19T13:12:57+00:00.csv,30.558935,-86.735208,2,17673,1.0,unknown,POINT (525394.2916622836 3380752.3545665364),0,2023-03-19 13:12:57+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_2_2023-03-19T13:12:57+00:00,0.0,0,0,2023-03-19 13:12:57+00:00,2023-03-19 13:12:57+00:00,0.0
25,2023-03-19 13:29:20+00:00,DATALOG_15_2023-03-19T13:29:20+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_15_2023-03-19T13:29:20+00:00.csv,30.558208,-86.732967,15,17380,1.0,unknown,POINT (525609.4014725342 3380672.296902383),6609,2023-03-19 15:19:29+00:00,20326.005967964396,6225.3547566232655,33415806.589945834,1916928.0978887286,1897053.062404802,Processed/DATALOG_15_2023-03-19T13:29:20+00:00,3.3666666666666667,6575,6777,2023-03-19 15:18:55+00:00,2023-03-19 15:22:17+00:00,5.266666666666667
26,2023-03-19 14:20:01+00:00,DATALOG_24_2023-03-19T14:20:01+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_24_2023-03-19T14:20:01+00:00.csv,30.561633,-86.744745,24,18847,1.0,unknown,POINT (524478.9864975668 3381049.231483037),6352,2023-03-19 16:05:53+00:00,5886.304364078682,2255.7266011948204,989059.887196118,1599972.325134867,1602928.8547572605,Processed/DATALOG_24_2023-03-19T14:20:01+00:00,10.983333333333333,6340,6999,2023-03-19 16:05:41+00:00,2023-03-19 16:16:40+00:00,11.633333333333333
27,2023-03-19 13:31:40+00:00,DATALOG_4_2023-03-19T13:31:40+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_4_2023-03-19T13:31:40+00:00.csv,30.554397,-86.740308,4,16963,1.0,unknown,POINT (524906.344592903 3380248.3239090415),8616,2023-03-19 15:55:16+00:00,8732.882626672865,3289.530501990459,4909880.674469464,1220362.7887818252,1214035.762325212,Processed/DATALOG_4_2023-03-19T13:31:40+00:00,4.9,8523,8817,2023-03-19 15:53:43+00:00,2023-03-19 15:58:37+00:00,7.083333333333333
28,2023-03-19 12:42:31+00:00,DATALOG_18_2023-03-19T12:42:31+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_18_2023-03-19T12:42:31+00:00.csv,30.56272,-86.742233,18,25970,1.0,unknown,POINT (524719.6128395316 3381170.2392230853),11375,2023-03-19 15:52:06+00:00,21336.596002690545,5714.920209009274,27794398.85024161,1601573.1061043912,1584519.0710782362,Processed/DATALOG_18_2023-03-19T12:42:31+00:00,3.1666666666666665,11335,11525,2023-03-19 15:51:26+00:00,2023-03-19 15:54:36+00:00,4.633333333333334
29,2023-03-19 13:21:48+00:00,DATALOG_20_2023-03-19T13:21:48+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_20_2023-03-19T13:21:48+00:00.csv,30.55819,-86.73416,20,18809,1.0,unknown,POINT (525494.9928923356 3380670.0316755925),0,2023-03-19 13:21:48+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_20_2023-03-19T13:21:48+00:00,0.0,0,0,2023-03-19 13:21:48+00:00,2023-03-19 13:21:48+00:00,0.0
30,2023-03-19 13:06:18+00:00,DATALOG_5B_2023-03-19T13:06:18+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_5B_2023-03-19T13:06:18+00:00.csv,30.561922,-86.738073,5B,230,1.0,unknown,POINT (525118.7598308881 3381082.726294007),162,2023-03-19 13:09:00+00:00,1987.4439293031542,1804.7626626912825,14410.954887813146,14682.16494742442,14438.10130153026,Processed/DATALOG_5B_2023-03-19T13:06:18+00:00,2.5,66,216,2023-03-19 13:07:24+00:00,2023-03-19 13:09:54+00:00,2.5166666666666666
31,2023-03-19 13:11:22+00:00,DATALOG_5B_2023-03-19T13:11:22+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_5B_2023-03-19T13:11:22+00:00.csv,30.561745,-86.738162,5B,17826,1.0,unknown,POINT (525110.2702939784 3381063.0916392654),9413,2023-03-19 15:48:15+00:00,15359.289259719564,4855.89387970083,18090583.089445323,1562467.1554729824,1546115.3661315416,Processed/DATALOG_5B_2023-03-19T13:11:22+00:00,3.65,9356,9575,2023-03-19 15:47:18+00:00,2023-03-19 15:50:57+00:00,5.233333333333333
32,2023-03-19 13:21:47+00:00,DATALOG_25_2023-03-19T13:21:47+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_25_2023-03-19T13:21:47+00:00.csv,30.556203,-86.73915,25,18682,1.0,unknown,POINT (525016.9423453817 3380448.717809119),8826,2023-03-19 15:48:53+00:00,17146.700863603157,4553.347572429964,16942517.710229427,2267835.2604347286,2255204.2310529207,Processed/DATALOG_25_2023-03-19T13:21:47+00:00,6.25,8791,9166,2023-03-19 15:48:18+00:00,2023-03-19 15:54:33+00:00,8.016666666666667
33,2023-03-19 13:08:03+00:00,DATALOG_11_2023-03-19T13:08:03+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G20_2023-03-19/DB,Clean/DATALOG_11_2023-03-19T13:08:03+00:00.csv,30.549613,-86.75067,11,20019,1.0,unknown,POINT (523913.7233072441 3379715.9266244215),11120,2023-03-19 16:13:23+00:00,23423.8418653044,6195.448728075601,35600190.13664112,1564235.4321980407,1552866.8406602251,Processed/DATALOG_11_2023-03-19T13:08:03+00:00,2.7666666666666666,11102,11268,2023-03-19 16:13:05+00:00,2023-03-19 16:15:51+00:00,4.183333333333334
34,2023-03-16 14:00:32+00:00,DATALOG_3_2023-03-16T14:00:32+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_3_2023-03-16T14:00:32+00:00.csv,30.51325,-86.713692,3,31,1.0,G-25E,POINT (527470.597924167 3375694.68628714),0,2023-03-16 14:00:32+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_3_2023-03-16T14:00:32+00:00,0.0,0,0,2023-03-16 14:00:32+00:00,2023-03-16 14:00:32+00:00,0.0
35,2023-03-16 13:33:50+00:00,DATALOG_13_2023-03-16T13:33:50+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_13_2023-03-16T13:33:50+00:00.csv,30.523322,-86.71472,13,5,1.0,G-25E,POINT (527369.1411224665 3376810.5908324937),0,2023-03-16 13:33:50+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_13_2023-03-16T13:33:50+00:00,0.0,0,0,2023-03-16 13:33:50+00:00,2023-03-16 13:33:50+00:00,0.0
36,2023-03-16 14:29:53+00:00,DATALOG_13_2023-03-16T14:29:53+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_13_2023-03-16T14:29:53+00:00.csv,30.523242,-86.70511,13,1,1.0,G-25E,POINT (528291.1306478654 3376804.096192967),0,2023-03-16 14:29:53+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_13_2023-03-16T14:29:53+00:00,0.0,0,0,2023-03-16 14:29:53+00:00,2023-03-16 14:29:53+00:00,0.0
37,2023-03-16 14:30:49+00:00,DATALOG_13_2023-03-16T14:30:49+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_13_2023-03-16T14:30:49+00:00.csv,30.523232,-86.70513,13,1,1.0,G-25E,POINT (528289.2147779783 3376802.9830006547),0,2023-03-16 14:30:49+00:00,0.0,0.0,0.0,0.0,0.0,Processed/DATALOG_13_2023-03-16T14:30:49+00:00,0.0,0,0,2023-03-16 14:30:49+00:00,2023-03-16 14:30:49+00:00,0.0
38,2023-03-16 13:19:55+00:00,DATALOG_16_2023-03-16T13:19:55+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_16_2023-03-16T13:19:55+00:00.csv,30.525057,-86.714612,16,18951,1.0,G-25E,POINT (527379.0160358167 3377002.8856615326),10128,2023-03-16 16:08:43+00:00,11409.823819803301,3640.1737233696267,3209284.8531892817,1390346.717471133,1380553.58945076,Processed/DATALOG_16_2023-03-16T13:19:55+00:00,5.0,9940,10240,2023-03-16 16:05:35+00:00,2023-03-16 16:10:35+00:00,6.3
39,2023-03-11 15:08:32+00:00,DATALOG_666_2023-03-11T15:08:32+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_666_2023-03-11T15:08:32+00:00.csv,30.525417,-86.725883,666,23719,1.0,G-25W,POINT (526297.6190309844 3377040.098414106),14683,2023-03-11 19:13:15+00:00,5262.781522900325,2432.809379387236,1492643.7121555519,2844873.961925226,2852363.305642323,Processed/DATALOG_666_2023-03-11T15:08:32+00:00,15.883333333333333,14369,15322,2023-03-11 19:08:01+00:00,2023-03-11 19:23:54+00:00,19.333333333333332
40,2023-03-16 14:13:11+00:00,DATALOG_666_2023-03-16T14:13:11+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_666_2023-03-16T14:13:11+00:00.csv,30.525058,-86.708453,666,16166,1.0,G-25E,POINT (527969.8887438399 3377004.507475034),7080,2023-03-16 16:11:11+00:00,23940.468645615947,5914.958681027936,37440860.538499705,1491098.0547103982,1479469.839396851,Processed/DATALOG_666_2023-03-16T14:13:11+00:00,2.8666666666666667,7075,7247,2023-03-16 16:11:06+00:00,2023-03-16 16:13:58+00:00,4.716666666666667
41,2023-03-11 15:13:05+00:00,DATALOG_23_2023-03-11T15:13:05+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_23_2023-03-11T15:13:05+00:00.csv,30.51834,-86.718778,23,19457,1.0,G-25W,POINT (526981.2001082979 3376257.520165275),18651,2023-03-11 20:23:56+00:00,37868.216682196355,5943.154313117124,58175873.95779186,4637524.490123377,4618773.586080555,Processed/DATALOG_23_2023-03-11T15:13:05+00:00,9.4,18628,19192,2023-03-11 20:23:33+00:00,2023-03-11 20:32:57+00:00,14.033333333333333
42,2023-03-16 13:40:27+00:00,DATALOG_21_2023-03-16T13:40:27+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_21_2023-03-16T13:40:27+00:00.csv,30.514545,-86.707203,21,20670,1.0,G-25E,POINT (528092.8328833801 3375839.7925403686),8250,2023-03-16 15:57:57+00:00,11450.172442265577,3798.0080086722737,7450602.778348509,2470444.5092597576,2460230.1156568313,Processed/DATALOG_21_2023-03-16T13:40:27+00:00,8.35,8244,8745,2023-03-16 15:57:51+00:00,2023-03-16 16:06:12+00:00,10.833333333333334
43,2023-03-11 16:42:58+00:00,DATALOG_5b_2023-03-11T16:42:58+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_5b_2023-03-11T16:42:58+00:00.csv,30.522373,-86.724688,5b,14606,1.0,G-25W,POINT (526413.0859345911 3376703.048841001),9353,2023-03-11 19:18:51+00:00,17195.672107085724,5967.72028247297,22483551.65301147,1379962.571157237,1366607.94468631,Processed/DATALOG_5b_2023-03-11T16:42:58+00:00,2.783333333333333,9322,9489,2023-03-11 19:18:20+00:00,2023-03-11 19:21:07+00:00,3.8
44,2023-03-11 15:32:59+00:00,DATALOG_26_2023-03-11T15:32:59+00:00,/home/jepaki/Projects/Objects/RadiometerData/Eglin_2023-03/G25E_2023-03-16/DB,Clean/DATALOG_26_2023-03-11T15:32:59+00:00.csv,30.525505,-86.723128,26,21384,1.0,G-25W,POINT (526561.8990753109 3377050.495861116),13282,2023-03-11 19:14:21+00:00,21118.2401403577,5487.804795010888,30766447.96225325,1855427.9605058755,1841379.3934778045,Processed/DATALOG_26_2023-03-11T15:32:59+00:00,3.8833333333333333,13261,13494,2023-03-11 19:14:00+00:00,2023-03-11 19:17:53+00:00,5.75
