Lambda[um],T_percent,T
0.650279620236702,67.14,0.6714
0.650321909345126,67.19,0.6719
0.650364203954214,67.3,0.673
0.650406504065041,67.47,0.6747
0.650448809678678,67.65,0.6765
0.650491120796201,67.83,0.6783
0.650533437418683,67.98,0.6798
0.650575759547199,68.08,0.6808
0.650618087182824,68.14,0.6814
0.650660420326632,68.16,0.6816
0.650702758979698,68.15,0.6815
0.650745103143099,68.12,0.6812
0.65078745281791,68.06,0.6806
0.650829808005207,67.98,0.6798
0.650872168706066,67.88,0.6788
0.650914534921565,67.76,0.6776
0.65095690665278,67.64,0.6764
0.650999283900788,67.54,0.6754
0.651041666666667,67.48,0.6748
0.651084054951494,67.49,0.6749
0.651126448756348,67.55,0.6755
0.651168848082308,67.67,0.6767
0.651211252930451,67.81,0.6781
0.651253663301856,67.93,0.6793
0.651296079197603,68.01,0.6801
0.651338500618772,68.05,0.6805
0.651380927566441,68.05,0.6805
0.651423360041691,68.04,0.6804
0.651465798045603,68.04,0.6804
0.651508241579256,68.09,0.6809
0.651550690643732,68.18,0.6818
0.651593145240112,68.3,0.683
0.651635605369477,68.42,0.6842
0.65167807103291,68.51,0.6851
0.651720542231491,68.55,0.6855
0.651763018966304,68.54,0.6854
0.65180550123843,68.47,0.6847
0.651847989048954,68.39,0.6839
0.651890482398957,68.32,0.6832
0.651932981289523,68.27,0.6827
0.651975485721737,68.26,0.6826
0.652017995696681,68.28,0.6828
0.652060511215441,68.32,0.6832
0.6521030322791,68.35,0.6835
0.652145558888744,68.38,0.6838
0.652188091045457,68.41,0.6841
0.652230628750326,68.45,0.6845
0.652273172004435,68.52,0.6852
0.652315720808871,68.64,0.6864
0.65235827516472,68.82,0.6882
0.652400835073069,69.04,0.6904
0.652443400535004,69.26,0.6926
0.652485971551612,69.46,0.6946
0.65252854812398,69.59,0.6959
0.652571130253198,69.62,0.6962
0.652613717940351,69.58,0.6958
0.652656311186529,69.46,0.6946
0.65269890999282,69.34,0.6934
0.652741514360313,69.25,0.6925
0.652784124290097,69.24,0.6924
0.652826739783262,69.31,0.6931
0.652869360840896,69.44,0.6944
0.65291198746409,69.6,0.696
0.652954619653934,69.71,0.6971
0.652997257411519,69.75,0.6975
0.653039900737935,69.69,0.6969
0.653082549634274,69.56,0.6956
0.653125204101626,69.4,0.694
0.653167864141084,69.27,0.6927
0.65321052975374,69.2,0.692
0.653253200940685,69.22,0.6922
0.653295877703012,69.31,0.6931
0.653338560041814,69.43,0.6943
0.653381247958184,69.55,0.6955
0.653423941453215,69.62,0.6962
0.653466640528001,69.65,0.6965
0.653509345183636,69.63,0.6963
0.653552055421214,69.62,0.6962
0.65359477124183,69.64,0.6964
0.653637492646578,69.7,0.697
0.653680219636554,69.8,0.698
0.653722952212852,69.91,0.6991
0.653765690376569,70.01,0.7001
0.6538084341288,70.07,0.7007
0.653851183470642,70.1,0.701
0.653893938403191,70.1,0.701
0.653936698927544,70.12,0.7012
0.653979465044798,70.16,0.7016
0.65402223675605,70.25,0.7025
0.654065014062398,70.36,0.7036
0.65410779696494,70.47,0.7047
0.654150585464774,70.56,0.7056
0.654193379562999,70.61,0.7061
0.654236179260713,70.63,0.7063
0.654278984559016,70.63,0.7063
0.654321795459007,70.63,0.7063
0.654364611961785,70.65,0.7065
0.654407434068451,70.67,0.7067
0.654450261780105,70.7,0.707
0.654493095097847,70.7,0.707
0.654535934022778,70.67,0.7067
0.654578778555999,70.62,0.7062
0.654621628698612,70.57,0.7057
0.654664484451719,70.55,0.7055
0.65470734581642,70.6,0.706
0.654750212793819,70.7,0.707
0.654793085385018,70.84,0.7084
0.65483596359112,70.97,0.7097
0.654878847413229,71.03,0.7103
0.654921736852446,71,0.71
0.654964631909877,70.87,0.7087
0.655007532586625,70.68,0.7068
0.655050438883794,70.49,0.7049
0.655093350802489,70.37,0.7037
0.655136268343816,70.37,0.7037
0.655179191508878,70.49,0.7049
0.655222120298781,70.7,0.707
0.655265054714632,70.94,0.7094
0.655307994757536,71.13,0.7113
0.6553509404286,71.25,0.7125
0.655393891728929,71.27,0.7127
0.655436848659632,71.23,0.7123
0.655479811221814,71.17,0.7117
0.655522779416585,71.13,0.7113
0.655565753245051,71.15,0.7115
0.65560873270832,71.22,0.7122
0.655651717807501,71.31,0.7131
0.655694708543702,71.4,0.714
0.655737704918033,71.45,0.7145
0.655780706931602,71.46,0.7146
0.655823714585519,71.45,0.7145
0.655866727880895,71.44,0.7144
0.655909746818838,71.44,0.7144
0.655952771400459,71.48,0.7148
0.65599580162687,71.52,0.7152
0.65603883749918,71.56,0.7156
0.656081879018501,71.56,0.7156
0.656124926185946,71.52,0.7152
0.656167979002625,71.45,0.7145
0.65621103746965,71.39,0.7139
0.656254101588135,71.36,0.7136
0.656297171359191,71.39,0.7139
0.656340246783933,71.5,0.715
0.656383327863472,71.68,0.7168
0.656426414598923,71.88,0.7188
0.6564695069914,72.07,0.7207
0.656512605042017,72.22,0.7222
0.656555708751888,72.31,0.7231
0.656598818122127,72.35,0.7235
0.656641933153851,72.35,0.7235
0.656685053848174,72.32,0.7232
0.656728180206213,72.29,0.7229
0.656771312229082,72.27,0.7227
0.656814449917898,72.26,0.7226
0.656857593273778,72.25,0.7225
0.656900742297839,72.24,0.7224
0.656943896991197,72.23,0.7223
0.65698705735497,72.23,0.7223
0.657030223390276,72.24,0.7224
0.657073395098232,72.25,0.7225
0.657116572479958,72.27,0.7227
0.657159755536571,72.28,0.7228
0.65720294426919,72.28,0.7228
0.657246138678935,72.25,0.7225
0.657289338766925,72.19,0.7219
0.65733254453428,72.11,0.7211
0.657375755982119,72.02,0.7202
0.657418973111564,71.93,0.7193
0.657462195923734,71.88,0.7188
0.657505424419751,71.86,0.7186
0.657548658600736,71.89,0.7189
0.657591898467811,71.95,0.7195
0.657635144022097,72.05,0.7205
0.657678395264716,72.15,0.7215
0.65772165219679,72.24,0.7224
0.657764914819444,72.31,0.7231
0.657808183133798,72.35,0.7235
0.657851457140978,72.37,0.7237
0.657894736842105,72.38,0.7238
0.657938022238305,72.4,0.724
0.657981313330701,72.43,0.7243
0.658024610120418,72.5,0.725
0.658067912608581,72.61,0.7261
0.658111220796315,72.74,0.7274
0.658154534684744,72.88,0.7288
0.658197854274995,72.98,0.7298
0.658241179568194,73.03,0.7303
0.658284510565466,73,0.73
0.658327847267939,72.9,0.729
0.65837118967674,72.74,0.7274
0.658414537792994,72.57,0.7257
0.658457891617831,72.43,0.7243
0.658501251152377,72.36,0.7236
0.658544616397761,72.37,0.7237
0.658587987355111,72.43,0.7243
0.658631364025555,72.52,0.7252
0.658674746410223,72.59,0.7259
0.658718134510243,72.59,0.7259
0.658761528326746,72.53,0.7253
0.65880492786086,72.41,0.7241
0.658848333113717,72.28,0.7228
0.658891744086447,72.21,0.7221
0.658935160780179,72.24,0.7224
0.658978583196046,72.37,0.7237
0.659022011335179,72.59,0.7259
0.659065445198708,72.85,0.7285
0.659108884787767,73.07,0.7307
0.659152330103487,73.21,0.7321
0.659195781147001,73.25,0.7325
0.659239237919441,73.2,0.732
0.659282700421941,73.12,0.7312
0.659326168655634,73.07,0.7307
0.659369642621654,73.08,0.7308
0.659413122321134,73.18,0.7318
0.65945660775521,73.34,0.7334
0.659500098925015,73.5,0.735
0.659543595831684,73.63,0.7363
0.659587098476354,73.69,0.7369
0.659630606860158,73.68,0.7368
0.659674120984234,73.63,0.7363
0.659717640849716,73.58,0.7358
0.659761166457742,73.57,0.7357
0.659804697809448,73.62,0.7362
0.659848234905972,73.71,0.7371
0.659891777748449,73.83,0.7383
0.659935326338019,73.92,0.7392
0.659978880675818,73.98,0.7398
0.660022440762986,73.99,0.7399
0.66006600660066,73.97,0.7397
0.660109578189979,73.95,0.7395
0.660153155532083,73.95,0.7395
0.660196738628111,73.98,0.7398
0.660240327479202,74.04,0.7404
0.660283922086497,74.11,0.7411
0.660327522451136,74.17,0.7417
0.660371128574259,74.19,0.7419
0.660414740457007,74.18,0.7418
0.660458358100522,74.15,0.7415
0.660501981505945,74.13,0.7413
0.660545610674417,74.13,0.7413
0.660589245607082,74.16,0.7416
0.66063288630508,74.23,0.7423
0.660676532769556,74.31,0.7431
0.660720185001652,74.38,0.7438
0.660763843002511,74.44,0.7444
0.660807506773277,74.48,0.7448
0.660851176315094,74.5,0.745
0.660894851629106,74.52,0.7452
0.660938532716457,74.54,0.7454
0.660982219578293,74.56,0.7456
0.661025912215759,74.59,0.7459
0.661069610629999,74.62,0.7462
0.66111331482216,74.63,0.7463
0.661157024793388,74.64,0.7464
0.661200740544829,74.63,0.7463
0.66124446207763,74.63,0.7463
0.661288189392937,74.62,0.7462
0.661331922491899,74.62,0.7462
0.661375661375661,74.63,0.7463
0.661419406045373,74.64,0.7464
0.661463156502183,74.65,0.7465
0.661506912747238,74.66,0.7466
0.661550674781688,74.68,0.7468
0.661594442606682,74.69,0.7469
0.661638216223369,74.7,0.747
0.661681995632899,74.7,0.747
0.661725780836421,74.69,0.7469
0.661769571835087,74.66,0.7466
0.661813368630046,74.61,0.7461
0.66185717122245,74.56,0.7456
0.66190097961345,74.52,0.7452
0.661944793804197,74.49,0.7449
0.661988613795843,74.49,0.7449
0.66203243958954,74.49,0.7449
0.662076271186441,74.5,0.745
0.662120108587698,74.49,0.7449
0.662163951794464,74.46,0.7446
0.662207800807894,74.41,0.7441
0.662251655629139,74.38,0.7438
0.662295516259355,74.38,0.7438
0.662339382699695,74.44,0.7444
0.662383254951315,74.57,0.7457
0.662427133015368,74.75,0.7475
0.662471016893011,74.96,0.7496
0.662514906585398,75.14,0.7514
0.662558802093686,75.26,0.7526
0.66260270341903,75.31,0.7531
0.662646610562587,75.3,0.753
0.662690523525514,75.27,0.7527
0.662734442308967,75.24,0.7524
0.662778366914104,75.25,0.7525
0.662822297342083,75.3,0.753
0.662866233594061,75.38,0.7538
0.662910175671197,75.45,0.7545
0.662954123574649,75.49,0.7549
0.662998077305576,75.48,0.7548
0.663042036865137,75.42,0.7542
0.663086002254492,75.32,0.7532
0.663129973474801,75.23,0.7523
0.663173950527223,75.17,0.7517
0.663217933412919,75.16,0.7516
0.66326192213305,75.19,0.7519
0.663305916688777,75.25,0.7525
0.66334991708126,75.33,0.7533
0.663393923311662,75.42,0.7542
0.663437935381145,75.52,0.7552
0.66348195329087,75.63,0.7563
0.663525977042001,75.75,0.7575
0.6635700066357,75.87,0.7587
0.66361404207313,75.99,0.7599
0.663658083355455,76.07,0.7607
0.663702130483839,76.09,0.7609
0.663746183459445,76.04,0.7604
0.663790242283438,75.92,0.7592
0.663834306956984,75.78,0.7578
0.663878377481245,75.64,0.7564
0.663922453857389,75.55,0.7555
0.663966536086581,75.52,0.7552
0.664010624169987,75.56,0.7556
0.664054718108772,75.64,0.7564
0.664098817904104,75.73,0.7573
0.66414292355715,75.8,0.758
0.664187035069075,75.81,0.7581
0.664231152441049,75.76,0.7576
0.664275275674239,75.66,0.7566
0.664319404769813,75.56,0.7556
0.66436353972894,75.47,0.7547
0.664407680552787,75.42,0.7542
0.664451827242525,75.44,0.7544
0.664495979799322,75.53,0.7553
0.664540138224349,75.66,0.7566
0.664584302518775,75.82,0.7582
0.66462847268377,75.99,0.7599
0.664672648720505,76.13,0.7613
0.664716830630151,76.24,0.7624
0.66476101841388,76.31,0.7631
0.664805212072863,76.35,0.7635
0.664849411608271,76.34,0.7634
0.664893617021277,76.32,0.7632
0.664937828313053,76.28,0.7628
0.664982045484772,76.24,0.7624
0.665026268537607,76.21,0.7621
0.665070497472732,76.2,0.762
0.66511473229132,76.22,0.7622
0.665158972994546,76.26,0.7626
0.665203219583583,76.33,0.7633
0.665247472059606,76.4,0.764
0.665291730423791,76.48,0.7648
0.665335994677312,76.54,0.7654
0.665380264821345,76.58,0.7658
0.665424540857067,76.57,0.7657
0.665468822785652,76.53,0.7653
0.665513110608279,76.47,0.7647
0.665557404326123,76.39,0.7639
0.665601703940362,76.34,0.7634
0.665646009452173,76.31,0.7631
0.665690320862735,76.34,0.7634
0.665734638173224,76.41,0.7641
0.66577896138482,76.51,0.7651
0.665823290498702,76.62,0.7662
0.665867625516047,76.72,0.7672
0.665911966438037,76.78,0.7678
0.66595631326585,76.79,0.7679
0.666000666000666,76.75,0.7675
0.666045024643666,76.67,0.7667
0.66608938919603,76.58,0.7658
0.666133759658939,76.48,0.7648
0.666178136033575,76.4,0.764
0.666222518321119,76.34,0.7634
0.666266906522753,76.32,0.7632
0.666311300639659,76.33,0.7633
0.666355700673019,76.36,0.7636
0.666400106624017,76.41,0.7641
0.666444518493835,76.47,0.7647
0.666488936283658,76.55,0.7655
0.666533359994668,76.63,0.7663
0.66657778962805,76.72,0.7672
0.666622225184988,76.81,0.7681
0.666666666666667,76.9,0.769
0.666711114074272,76.97,0.7697
0.666755567408988,77.03,0.7703
0.666800026672001,77.07,0.7707
0.666844491864497,77.1,0.771
0.666888962987663,77.11,0.7711
0.666933440042684,77.12,0.7712
0.666977923030748,77.14,0.7714
0.667022411953042,77.17,0.7717
0.667066906810753,77.2,0.772
0.66711140760507,77.22,0.7722
0.667155914337181,77.23,0.7723
0.667200427008273,77.2,0.772
0.667244945619537,77.15,0.7715
0.667289470172161,77.09,0.7709
0.667334000667334,77.02,0.7702
0.667378537106247,76.99,0.7699
0.667423079490089,76.99,0.7699
0.667467627820051,77.03,0.7703
0.667512182097323,77.1,0.771
0.667556742323098,77.15,0.7715
0.667601308498565,77.18,0.7718
0.667645880624917,77.15,0.7715
0.667690458703345,77.09,0.7709
0.667735042735043,77,0.77
0.667779632721202,76.93,0.7693
0.667824228663016,76.92,0.7692
0.667868830561678,76.97,0.7697
0.667913438418381,77.09,0.7709
0.66795805223432,77.23,0.7723
0.668002672010688,77.37,0.7737
0.668047297748681,77.46,0.7746
0.668091929449492,77.48,0.7748
0.668136567114318,77.45,0.7745
0.668181210744354,77.39,0.7739
0.668225860340795,77.34,0.7734
0.668270515904838,77.32,0.7732
0.66831517743768,77.34,0.7734
0.668359844940516,77.4,0.774
0.668404518414545,77.45,0.7745
0.668449197860963,77.49,0.7749
0.668493883280968,77.49,0.7749
0.668538574675759,77.46,0.7746
0.668583272046533,77.42,0.7742
0.66862797539449,77.38,0.7738
0.668672684720829,77.37,0.7737
0.668717400026749,77.38,0.7738
0.668762121313449,77.4,0.774
0.668806848582129,77.42,0.7742
0.668851581833991,77.42,0.7742
0.668896321070234,77.4,0.774
0.66894106629206,77.36,0.7736
0.668985817500669,77.34,0.7734
0.669030574697264,77.33,0.7733
0.669075337883046,77.37,0.7737
0.669120107059217,77.43,0.7743
0.669164882226981,77.52,0.7752
0.669209663387539,77.6,0.776
0.669254450542096,77.68,0.7768
0.669299243691855,77.72,0.7772
0.669344042838019,77.73,0.7773
0.669388847981793,77.72,0.7772
0.669433659124381,77.69,0.7769
0.669478476266988,77.63,0.7763
0.669523299410819,77.58,0.7758
0.669568128557081,77.53,0.7753
0.669612963706977,77.51,0.7751
0.669657804861716,77.53,0.7753
0.669702652022502,77.6,0.776
0.669747505190543,77.71,0.7771
0.669792364367046,77.85,0.7785
0.669837229553219,77.99,0.7799
0.669882100750268,78.1,0.781
0.669926977959402,78.16,0.7816
0.66997186118183,78.16,0.7816
0.670016750418761,78.12,0.7812
0.670061645671402,78.07,0.7807
0.670106546940964,78.05,0.7805
0.670151454228656,78.08,0.7808
0.670196367535688,78.17,0.7817
0.670241286863271,78.29,0.7829
0.670286212212615,78.4,0.784
0.670331143584931,78.47,0.7847
0.670376080981431,78.47,0.7847
0.670421024403325,78.41,0.7841
0.670465973851827,78.29,0.7829
0.670510929328148,78.15,0.7815
0.670555890833501,78.03,0.7803
0.670600858369099,77.96,0.7796
0.670645831936155,77.94,0.7794
0.670690811535882,77.96,0.7796
0.670735797169495,77.99,0.7799
0.670780788838208,78.03,0.7803
0.670825786543235,78.04,0.7804
0.670870790285791,78.03,0.7803
0.670915800067092,78.01,0.7801
0.670960815888352,77.98,0.7798
0.671005837750788,77.97,0.7797
0.671050865655617,77.97,0.7797
0.671095899604053,78.01,0.7801
0.671140939597315,78.06,0.7806
0.67118598563662,78.13,0.7813
0.671231037723184,78.2,0.782
0.671276095858226,78.26,0.7826
0.671321160042965,78.31,0.7831
0.671366230278617,78.34,0.7834
0.671411306566403,78.34,0.7834
0.67145638890754,78.34,0.7834
0.67150147730325,78.32,0.7832
0.671546571754751,78.3,0.783
0.671591672263264,78.28,0.7828
0.671636778830009,78.27,0.7827
0.671681891456206,78.26,0.7826
0.671727010143078,78.25,0.7825
0.671772134891845,78.24,0.7824
0.671817265703729,78.21,0.7821
0.671862402579952,78.19,0.7819
0.671907545521736,78.17,0.7817
0.671952694530305,78.18,0.7818
0.671997849606881,78.22,0.7822
0.672043010752688,78.28,0.7828
0.672088177968949,78.35,0.7835
0.672133351256889,78.43,0.7843
0.672178530617732,78.48,0.7848
0.672223716052702,78.5,0.785
0.672268907563025,78.49,0.7849
0.672314105149926,78.45,0.7845
0.672359308814631,78.41,0.7841
0.672404518558365,78.38,0.7838
0.672449734382355,78.38,0.7838
0.672494956287828,78.41,0.7841
0.67254018427601,78.47,0.7847
0.67258541834813,78.53,0.7853
0.672630658505415,78.59,0.7859
0.672675904749092,78.62,0.7862
0.67272115708039,78.62,0.7862
0.672766415500538,78.61,0.7861
0.672811680010765,78.6,0.786
0.6728569506123,78.61,0.7861
0.672902227306372,78.64,0.7864
0.672947510094213,78.71,0.7871
0.672992798977051,78.8,0.788
0.673038093956118,78.9,0.789
0.673083395032645,78.99,0.7899
0.673128702207862,79.06,0.7906
0.673174015483002,79.1,0.791
0.673219334859297,79.11,0.7911
0.673264660337979,79.09,0.7909
0.67330999192028,79.05,0.7905
0.673355329607434,78.99,0.7899
0.673400673400673,78.94,0.7894
0.673446023301232,78.9,0.789
0.673491379310345,78.86,0.7886
0.673536741429245,78.85,0.7885
0.673582109659167,78.85,0.7885
0.673627484001347,78.86,0.7886
0.67367286445702,78.88,0.7888
0.67371825102742,78.89,0.7889
0.673763643713785,78.9,0.789
0.673809042517351,78.89,0.7889
0.673854447439353,78.87,0.7887
0.67389985848103,78.86,0.7886
0.673945275643618,78.85,0.7885
0.673990698928355,78.86,0.7886
0.674036128336479,78.89,0.7889
0.674081563869228,78.94,0.7894
0.674127005527841,79,0.79
0.674172453313558,79.06,0.7906
0.674217907227616,79.08,0.7908
0.674263367271256,79.08,0.7908
0.674308833445718,79.05,0.7905
0.674354305752242,78.99,0.7899
0.674399784192069,78.94,0.7894
0.67444526876644,78.9,0.789
0.674490759476595,78.89,0.7889
0.674536256323777,78.91,0.7891
0.674581759309228,78.95,0.7895
0.67462726843419,78.99,0.7899
0.674672783699906,79.02,0.7902
0.674718305107618,79.02,0.7902
0.67476383265857,79.02,0.7902
0.674809366354005,79.01,0.7901
0.674854906195168,79.02,0.7902
0.674900452183303,79.07,0.7907
0.674946004319654,79.15,0.7915
0.674991562605467,79.25,0.7925
0.675037127041987,79.34,0.7934
0.67508269763046,79.4,0.794
0.675128274372131,79.4,0.794
0.675173857268246,79.36,0.7936
0.675219446320054,79.29,0.7929
0.6752650415288,79.21,0.7921
0.675310642895732,79.15,0.7915
0.675356250422098,79.13,0.7913
0.675401864109145,79.15,0.7915
0.675447483958122,79.2,0.792
0.675493109970278,79.26,0.7926
0.675538742146862,79.3,0.793
0.675584380489123,79.31,0.7931
0.675630024998311,79.3,0.793
0.675675675675676,79.27,0.7927
0.675721332522468,79.24,0.7924
0.675766995539938,79.23,0.7923
