Lambda[um],T
17.750000000000007,0.7116
17.800000000000008,0.7061
17.85000000000001,0.7082
17.900000000000006,0.707
17.950000000000006,0.705
18.000000000000007,0.7054
18.050000000000008,0.7073
18.10000000000001,0.7108
18.150000000000006,0.7077
18.200000000000006,0.7076
18.250000000000007,0.7078
18.300000000000008,0.7093
18.35000000000001,0.7138
18.40000000000001,0.71
18.450000000000006,0.7114
18.500000000000007,0.7112
18.550000000000008,0.712
18.60000000000001,0.7132
18.65000000000001,0.7088
18.700000000000006,0.7126
18.750000000000007,0.7127
18.800000000000008,0.7095
18.85000000000001,0.7089
18.90000000000001,0.7141
18.950000000000006,0.7133
19.000000000000007,0.7169
19.050000000000008,0.7228
19.10000000000001,0.7198
19.15000000000001,0.7136
19.200000000000006,0.7106
19.250000000000007,0.706
19.300000000000008,0.7044
19.35000000000001,0.7029
19.40000000000001,0.7049
19.450000000000006,0.7098
19.500000000000007,0.7149
19.550000000000008,0.7169
19.60000000000001,0.7164
19.65000000000001,0.7123
19.700000000000006,0.7091
19.750000000000007,0.7101
19.800000000000008,0.7112
19.85000000000001,0.7129
19.90000000000001,0.7168
19.950000000000006,0.7171
