Lambda[um],T
17.800000000000008,0.0366
17.85000000000001,0.042
17.900000000000006,0.0326
17.950000000000006,0.0288
18.000000000000007,0.0308
18.050000000000008,0.0208
18.10000000000001,0.0178
18.150000000000006,0.0186
18.200000000000006,0.0224
18.250000000000007,0.0142
18.300000000000008,0.0165
18.35000000000001,0.0276
18.40000000000001,0.0285
18.450000000000006,0.0247
18.500000000000007,0.0225
18.550000000000008,0.0275
18.60000000000001,0.0245
18.65000000000001,0.016
18.700000000000006,0.0096
18.750000000000007,0.0097
18.800000000000008,0.006
18.85000000000001,0.0101
18.90000000000001,0.0183
18.950000000000006,0.0084
19.000000000000007,0.0128
19.050000000000008,0.0189
19.10000000000001,0.0178
19.15000000000001,0.0179
19.200000000000006,0.0134
19.250000000000007,0.0133
19.300000000000008,0.0177
19.35000000000001,0.0238
19.40000000000001,0.0263
19.450000000000006,0.0307
19.500000000000007,0.0343
19.550000000000008,0.029
19.60000000000001,0.0241
19.65000000000001,0.0169
19.700000000000006,0.0061
19.750000000000007,0.008
19.800000000000008,0.0145
19.85000000000001,0.0047
19.90000000000001,0.0055
19.950000000000006,0.012
