Lambda[um],T
7.8000000000000025,0.0825
7.850000000000002,0.1588
7.900000000000002,0.2778
7.950000000000002,0.4546
8.000000000000004,0.6633
8.050000000000002,0.8094
8.100000000000003,0.8859
8.150000000000002,0.8892
8.200000000000003,0.8777
8.250000000000002,0.872
8.300000000000002,0.8776
8.350000000000003,0.8847
8.400000000000002,0.8836
8.450000000000003,0.8714
8.500000000000002,0.8506
8.550000000000002,0.8285
8.600000000000003,0.8133
8.650000000000002,0.8055
8.700000000000003,0.8005
8.750000000000002,0.7931
8.800000000000002,0.7815
8.850000000000003,0.7554
8.900000000000002,0.7249
8.950000000000003,0.7018
9.000000000000002,0.6963
9.050000000000002,0.7183
9.100000000000003,0.7569
9.150000000000002,0.8015
9.200000000000003,0.8319
9.250000000000004,0.8399
9.300000000000002,0.8311
9.350000000000003,0.8125
9.400000000000002,0.7949
9.450000000000003,0.7858
9.500000000000004,0.7875
9.550000000000002,0.7966
9.600000000000003,0.8124
9.650000000000002,0.8263
9.700000000000003,0.8366
9.750000000000004,0.8375
9.800000000000002,0.8315
9.850000000000003,0.821
9.900000000000002,0.8102
9.950000000000003,0.8031
10.000000000000004,0.8018
10.050000000000002,0.8046
10.100000000000003,0.8103
10.150000000000002,0.8167
10.200000000000003,0.8207
10.250000000000004,0.82
10.300000000000002,0.8127
10.350000000000003,0.8057
10.400000000000004,0.7942
10.450000000000003,0.7844
10.500000000000004,0.7805
10.550000000000002,0.7804
10.600000000000003,0.7832
10.650000000000004,0.7901
10.700000000000003,0.7989
10.750000000000004,0.8071
10.800000000000002,0.8155
10.850000000000003,0.8209
10.900000000000004,0.822
10.950000000000003,0.8193
11.000000000000004,0.8151
11.050000000000002,0.8095
11.100000000000003,0.8044
11.150000000000004,0.8009
11.200000000000003,0.7983
11.250000000000004,0.797
11.300000000000002,0.7971
11.350000000000003,0.7971
11.400000000000004,0.8003
11.450000000000003,0.8038
11.500000000000004,0.8066
11.550000000000004,0.8111
11.600000000000003,0.8158
11.650000000000004,0.8231
11.700000000000003,0.8291
11.750000000000004,0.8328
11.800000000000004,0.836
11.850000000000003,0.8395
11.900000000000004,0.8407
11.950000000000003,0.839
12.000000000000004,0.8351
12.050000000000004,0.8231
12.100000000000003,0.8119
12.150000000000004,0.8028
12.200000000000003,0.7915
12.250000000000004,0.7878
12.300000000000004,0.7874
12.350000000000003,0.7882
12.400000000000004,0.7927
12.450000000000005,0.7997
12.500000000000004,0.8038
12.550000000000004,0.8009
12.600000000000003,0.8018
12.650000000000004,0.8033
12.700000000000005,0.8024
12.750000000000004,0.8
12.800000000000004,0.796
12.850000000000003,0.7904
12.900000000000004,0.7832
12.950000000000005,0.7748
13.000000000000004,0.7673
13.050000000000004,0.7613
13.100000000000003,0.758
13.150000000000004,0.7562
13.200000000000005,0.7551
13.250000000000004,0.754
13.300000000000004,0.751
13.350000000000003,0.7483
13.400000000000004,0.7405
13.450000000000005,0.7292
13.500000000000004,0.7202
13.550000000000004,0.7203
13.600000000000005,0.7293
13.650000000000004,0.7424
13.700000000000005,0.7399
13.750000000000004,0.7118
13.800000000000004,0.6057
13.850000000000005,0.4968
13.900000000000004,0.32
13.950000000000005,0.1885
14.000000000000004,0.1283
14.050000000000004,0.0713
14.100000000000005,0.0485
14.150000000000004,0.0286
14.200000000000005,0.0209
14.250000000000004,0.0133
14.300000000000004,0.0087
14.350000000000005,0.0051
14.400000000000004,0.004
14.450000000000005,0.0033
14.500000000000005,0.0029
14.550000000000004,0.0032
14.600000000000005,0.0016
14.650000000000004,0.0007
14.700000000000005,0.0004
14.750000000000005,0.0013
14.800000000000004,0.0024
14.850000000000005,0.002
14.900000000000004,0.0008
14.950000000000005,0.0009
15.000000000000005,0.001
15.050000000000004,0.001
15.100000000000005,0.0011
15.150000000000004,0.0017
15.200000000000005,0.0008
15.250000000000005,0.0008
15.300000000000004,0.0019
15.350000000000005,0.0007
15.400000000000004,0.0013
15.450000000000005,0.0021
15.500000000000005,0.0015
15.550000000000004,0.001
15.600000000000005,0.001
15.650000000000006,0.0007
15.700000000000005,0.0002
15.750000000000005,0.0012
15.800000000000004,0.0018
15.850000000000005,0.0017
15.900000000000006,0.0006
15.950000000000005,0.0009
16.000000000000007,0.0014
16.050000000000004,0.0012
16.10000000000001,0.0003
16.150000000000006,0.0007
16.200000000000006,0.0008
16.250000000000007,0.0012
16.300000000000008,0.0011
16.35000000000001,0.0002
16.400000000000006,0.0012
16.450000000000006,0.0007
16.500000000000007,0.0006
16.550000000000008,0.0004
16.60000000000001,0.0042
16.650000000000006,0.0057
16.700000000000006,0.003
16.750000000000007,0.0021
16.800000000000008,0.0016
16.85000000000001,0.0025
16.900000000000006,0.0028
16.950000000000006,0.0018
17.000000000000007,0.0011
17.050000000000008,0.0015
17.10000000000001,0.0007
17.150000000000006,0.0008
17.200000000000006,0.0006
17.250000000000007,0.0018
17.300000000000008,0.0026
17.35000000000001,0.0032
17.400000000000006,0.0023
17.450000000000006,0.0022
17.500000000000007,0.0022
17.550000000000008,0.0016
17.60000000000001,0.0016
17.650000000000006,0.0025
17.700000000000006,0.0044
17.750000000000007,0.0052
17.800000000000008,0.0041
17.85000000000001,0.003
17.900000000000006,0.0024
17.950000000000006,0.002
18.000000000000007,0.0014
18.050000000000008,0.0005
18.10000000000001,0.0019
18.150000000000006,0.0037
18.200000000000006,0.0038
18.250000000000007,0.0039
18.300000000000008,0.004
18.35000000000001,0.0018
18.40000000000001,0.0005
18.450000000000006,0.0023
18.500000000000007,0.0042
18.550000000000008,0.0044
18.60000000000001,0.0032
18.65000000000001,0.0021
18.700000000000006,0.0019
18.750000000000007,0.0017
18.800000000000008,0.0008
18.85000000000001,0.0023
18.90000000000001,0.0029
18.950000000000006,0.0032
19.000000000000007,0.0025
19.050000000000008,0.0017
19.10000000000001,0.0014
19.15000000000001,0.0011
19.200000000000006,0.0008
19.250000000000007,0.001
19.300000000000008,0.0009
19.35000000000001,0.0009
19.40000000000001,0.0011
19.450000000000006,0.0009
19.500000000000007,0.0052
19.550000000000008,0.0057
19.60000000000001,0.0045
19.65000000000001,0.0029
19.700000000000006,0.0033
19.750000000000007,0.0037
19.800000000000008,0.0039
19.85000000000001,0.0041
19.90000000000001,0.0037
19.950000000000006,0.0027
